text, gender, followers, location, friends, comments, source, likes, reposts, label
三星赔偿苹果10亿美元：5分硬币装满30辆卡车！整整200亿枚5分硬币！！好XX，你来补充……[抓狂] ♥欢乐关注@糗事千百度 性感智慧人生@智慧新语  ,f,143500,海外 其他,1768,54,皮皮时光机,9,400,1
【内幕2 来袭！图片！】 [笑哈哈] 就因为刚才那条微博，我受到了我朋友的严厉批评！“只要朋友们开心笑，我豁出去一宿不睡觉！”。为了你们的快乐，哈哈我都成了不仁不义之人。[泪] --------记住：彭彭，永远是你们快乐的制造者！谢谢大家。@笑话大王彭彭 @杨幂,m,286746,北京 朝阳区,1919,117,微博 weibo.com,11,143,1
【这是两回事】外交部新闻发布会，记者问为何中国要实行网络实名制？华春莹答：“每个人都必须为其言论负责。现在有一些人利用网络造谣，所以必须实行实名制。”“是否每个人都需要对自己的行为负责？”记者又问：“既然如此为何没人对四川地震豆腐渣工程害死儿童的负责？”华春莹答：“这是两回事！”,m,15869,香港,1881,91,微博 weibo.com,4,305,1
【中午新浪员工因下载爱情动作片 导致微博挂掉】大公司下载速度就是牛逼！！！,m,37762,江苏 南京,1007,157,微博 weibo.com,1,762,1
昨日外滩一年轻女人投江自杀，当时有一群人围观，但没有一个人跳下去抢救，一个老外看到，马上放下身上的物品，奋不顾身跳下去把这名女人救了上来，结果当这名老外把这名女人救上来时傻了眼，这个老外放在桥上的随身财物被一些围观人盗走了....,m,9819,广东,878,37,酷派手机,11,306,1
【央视采访，为领导手腕打马赛克】网友爆料称：央视《焦点访谈》栏目播放关于共和国脊梁评选活动造假之事采访民政部门领导之时，将其手腕部门打上马赛克遮住。,f,68360,广东 深圳,504,65,Weico.iPhone,0,337,1
#安贞医院#护士被打，护士老公集结五十个人堵在派出所门口等待打人者，并称敢放人就敢带走！ 神回复：1入错了行，嫁对了郎！2干得好，警察司法不能保护你，就让枕边人保护你！3年度好老公！PS：爱人其心可鉴、可赞，但是以暴制暴不是解决问题的方法，唯有法治才能为医患解套。（@丝滑拿铁小幸福 ）,f,105171,海外 加拿大,854,134,iPhone客户端,40,260,1
我才知道原来微博也可以查看最近访客的。害我那么肆无忌惮，情何以堪啊我！,f,316817,北京,4,241,说给我听,10,225,1
【联合国公布全球国民素质排行榜】🍁(前十名国家)[微风]1 日本2 美国3 法国4 荷兰5 瑞士6 加拿大7 澳大利亚8 德国9 俄罗斯10 新西兰🍁(后10名国家)[微风]159东蒂汶160斯里兰卡161墨西哥162朝鲜163乌克兰164泰国165刚果166阿富汗167中国168印度🍁 备注: 国民素质由118项综合指标考核而來!   　　,m,5407,上海 宝山区,2997,111,iPhone客户端,14,333,1
在今天的记者招待会上，总理回答完一位日本记者的提问后对他说：“麻烦你跟你的同胞说一声，钓鱼岛是中国的”。日本记者说：“至少在地理上，钓鱼岛离日本更近”，总理淡淡地说“在地理上，日本离中国也很近”。日本记者冷汗满面，全场肃静了一会继而掌声雷动。转发给20个好友会被新浪加为会员！,m,15869,香港,1881,78,微博 weibo.com,0,229,1
央视女记者继续着有关“幸福”的采访，随机采访到了@于建嵘 于教授，“请问您幸福吗？”，于教授放下手中的针线活，抬头看了女记者一眼，原来是自己多年未见的梦中情人—小芳，于教授流下了幸福的眼泪，“傻瓜，能被你采访到就是幸福。”两个人哭的梨花带雨的抱在了一起！,m,367,山西 晋中,350,44,360安全浏览器,0,153,1
今天清晨8点，南京白下区户部街交警二大队门口，一对夫妻找交警处理违章，昨晚7点在新街口马自达违章被暂扣，交警扣车一个月罚款200元。夫妻于是拿汽油从浇交警，交警将男子按住，男子手拿打火机。其妻子则被交警将衣服脱光，被辅警拉入办公室。110你牛B！！！（如图）,f,54119,广东 深圳,254,171,微博 weibo.com,1,682,1
#地震温情#这个可爱又怕死的大熊猫，见到警察叔叔的那一刻紧紧抱着他的腿，感动又想哭。[可怜][泪]#天快黑了，灾区的人民怎么度过这个夜晚。又还有多少人等着我们去救。#[泪],f,6869,安徽 合肥,237,494,微博 weibo.com,40,650,1
三星屌爆了，与苹果的官司让三星赔偿十亿美元，于是三星在今天早上用30辆卡车运载了价值十亿美元的五美分硬币送到了苹果公司总部！整整30辆卡车的硬币啊！三星从哪搜集的啊？哪家银行愿意收这30车硬币啊？苹果怎么数钱？按斤称吗？还是专门发明一种机器来数硬币啊？,m,7741,重庆 渝中区,1770,174,微博 weibo.com,0,977,1
灾难片《先知》，动作片《勇闯夺命岛》，暴力片《变脸》，场面片《遇见未来》，战争片《风语者》，情感片《恶灵骑士》，爱情片《天使之城》，经典片《国家宝藏》，惊悚片《世贸中心》，悬疑片《8毫米》......，这些都成了记忆，刚才消息：偶像尼古拉斯·凯奇于美时1月17日滑雪意外丧生，人生定格49岁！,m,73933,其他,1696,112,iPhone客户端,0,492,1
【 #福州城事# 全国通缉逃逸司机、寻求目击者】7月15日 、发生在福州六一路和东大路交叉口的惨烈车祸，事故造成一女子当场死亡。脑浆都出来了！惨不忍睹！肇事者逃跑下落不明！（不要问为什么不打马赛克，目击者说疑是部队大车，有遮牌。哪怕你只有一个粉丝、你需要做的就是转发。） 大家帮扩散！,m,16008,北京 东城区,268,146,iPhone客户端,1,862,1
传闻中国移动9月1日起率先对微信微博收费，两种收费标准：1，包月10元/月；2、按条数收费，100条以下免费，600条5元，600至1200条10元，超过1200条每条收两分钱。,m,46208,北京,741,94,MOTO锋芒智能手机,4,228,1
FBI今日机密情报④【男生失踪9天后遗体被发现只剩骨架】据报道黄埔石化中学初一2班周小龙离奇失踪9天后终于被找到。遗体在他回家路边的小山包上被发现，全身皮肤肌肉器官荡然无存，仅剩骨架及一点残留的头发，校服却完好穿在身上，手段残忍离奇让村民感到恐慌。目前黄埔警方正在抓紧侦破此案（转载）,m,1199821,海外 美国,6,81,皮皮时光机,0,154,1
终于打小日本了，激动，高兴。 丁点蛋丸之地竟敢冒犯天威。md让你们尝尝列害，别老和中国的色。[威武][威武][威武],m,5050,重庆,31,51,iPhone客户端,9,226,1
你很可能不知道加油员的这个小动作了，有车的朋友要注意啦~,m,340066,福建 福州,1364,49,互动先锋,2,226,1
感动又被萌翻，地震发生时，一只害怕的熊猫死死地抱住警察叔叔的腿。[心],f,1057645,北京 海淀区,1033,33,微博 weibo.com,2,204,1
【竹子会再长，家园定能重建】雅安是大熊猫栖息地之一，大熊猫保护中心碧峰峡基地距芦山县约20公里，内有百余熊猫。地震时200多游客与熊猫均安 然 无 恙。地震时，部分大熊猫惊慌失措，不过也有大熊猫较淡定，甚至在地震前后完成了自然交 配。图为一只害怕的熊猫死死抱住警察叔叔的腿。via东方早报,f,169242,上海 黄浦区,1440,37,小鸟定时,9,141,1
日本电影《贞子》3D版将在九月十二日上映!!作为一个中国人，虽然我们不能上前线抢回钓鱼岛，但是我们可以从自己做起，抵制日货!!包括日本的电影[生病] 从我做起，拒绝观看《贞子》[赞]各位中国人扩散吧 [转发] ,f,407118,广东 广州,126,99,皮皮时光机,2,483,1
必须转：🇺🇸美国护照中写着：“不管你身处何方，美国政府都是你强大的后盾”。🇨🇳在中国护照中写着：“请严格遵守当地的法律，并尊重那里的风俗习惯。” 微评：🇺🇸美国说：出去了有人欺负你，招呼一声，咱修理他！🇨🇳中国说：出去了老实点，听人家话，少给老子惹麻烦！,m,39755,新疆 乌鲁木齐,695,83,iPhone客户端,8,92,1
【不管过去多久，我们都需要真相！】原四川广元青川骑马民政局的工作人员张开敏在实名举报骑马乡有关官员不按时发放5.12地震灾民救灾款并侵占救灾物资后，被无故调职，并于2009年3月12日突然失踪。34天后，张开敏的尸体在一处鱼塘中被发现，死状十分凄惨……（来源：天涯微博@那年那些白衬衫 ）,m,49602,广东 广州,1788,48,微博 weibo.com,1,147,1
【“越南乳瓜”来了 你敢吃么？[挖鼻屎]】图片中的植物不少人没有见过，它就是越南的乳瓜，外形长得像女性乳房，因此而得名。越南商务部发言人说，预计适当时间这种瓜果会大量进入中国市场，流入千家万户的餐桌。越南乳瓜你敢吃吗？[哈哈],m,1365622,北京 海淀区,1826,143,微博 weibo.com,10,261,1
呐喊，用微薄的力量向社会呐喊---【 这样的国家干部！畜生不如！】 肇事车主王云岗现为省检察院培训中心的一名副处级干部他知道车祸后说：“不就是赔钱吗？在南京没有我办不到的事儿”如果大家看了视频一定会记得民警向扔畜生一样对待尸体，这就是我们国家执法机关工作人员！,m,2331,海外 其他,171,157,微博 weibo.com,2,607,1
2013年6月17日下午六点十五分在喀纳斯湖三道湾成功打捞湖怪，长十米零七，大家来看看！[吃惊],f,5418,新疆,1232,69,iPhone客户端,3,241,1
国家发改委已批复7万亿投资。,m,28141,其他,726,201,微博 weibo.com,12,613,1
各位同胞们注意了，最近内地拐卖份子阵地转移到西藏了，他们利用藏族人的同情心，通过问路或迷路等方式，拐走中小学女生，西藏各地已发生失踪女学生多起，希望我们政府注重这些问题，警力转移到这些事上，充分利用各路的检查站，让犯罪分子有来无回！不要赞，请转发。,m,11199,北京,363,36,iPhone客户端,5,332,1
刚到石家庄，下飞机，看到一个消息， 即使这个是谣言，我也宁愿相信他是真的。为370祈祷！！ 附好消息: 转侯耀华老师发朋友圈消息:"朋友的女儿在英国刚刚看完新闻，说飞机上的人都活着，都活着，说副机长是恐怖分子，飞机在印度的一个岛上，他把机上的导航和信号全毁了，咱国内的新闻还没播。真的？,m,943344,北京,93,167,微博 weibo.com,208,218,1
【 #尼古拉斯•凯奇因滑雪意外事故死亡#】[蜡烛]   http://t.cn/zjDEOJA  @新浪娱乐,m,42462,广东 广州,244,70,WeicoPro.iPad,1,387,1
中央4台《今日关注》，胡总已下令，如果日本有闯入钓鱼岛及其附属岛屿12海里以内，中国海军部队可以立即向其进行军事打击。昨日政府发声明宣布中华人民共和国钓鱼岛及其附属岛屿的领海基线，此举意味着不再承认钓鱼岛存在主权争议。总理讲话：中国政府和人民绝不会退让半步！也该发出点信号了！[话筒],m,7261,山东 青岛,385,64,Android客户端,0,256,1
二月十八号下午 酒泉中学一名同学不满学校 自购炸药炸毁学校一栋教学楼。此事已被中央高度重视。这么多年来 炸学校的心愿终于被达成了！！,f,27254,天津 南开区,347,58,皮皮时光机,8,510,1
【太卑鄙了！福建考生高考成绩被调包？！】福建惠安一中今年考生，农村女孩杨婷婷在成绩公布时查询为586分，一本录取后再查询发现成绩已神奇变成364分，前后相差200多分！她表示平时成绩、估分都在500分以上，现在却连本科都读不上，怀疑成绩被调包。。[怒骂]by高考直通车@杨锦麟@米瑞蓉@任志强@于建嵘,f,450495,广东 广州,2538,119,微博 weibo.com,16,364,1
这样的西瓜不能再吃了！有很多黑心商贩把针头对准了尚未成熟的西瓜，注射禁用食品添加剂甜蜜素和胭脂红！“打针西瓜”瓜瓤呈红色，汁液也很“丰富”，但没有一点西瓜味。所用添加剂破坏肝脏、肾脏的功能、影响儿童智力发育等毒性！夏天来了，请将此帖多多转发，让更多网友和市民的健康，不再遭受侵害！,m,1751422,广东 广州,1874,10,微博 weibo.com,0,183,1
【芙蓉溪惊现男尸，死者被割喉挖肾】传闻，今天在黄家坝芙蓉溪附近，一位老大爷钓鱼时发现一具男尸，年龄二十岁左右，尸体开始腐烂。目前，绵阳师范学院正在清查在校男生数量。据说，死者被割喉挖肾！！！@平安绵阳,m,19962,四川 绵阳,2520,96,微博 weibo.com,2,337,1
